ncaa_id,team,season,division,jersey,name,position,height,class,major,hometown,high_school,previous_school,url
30039,North Central (MN),2024,III,17,Pasquali Smith,Forward/Midfield,"6'2""",So.,NA,"Fargo, ND",Fargo South High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/pasquali-smith/3047
30039,North Central (MN),2024,III,18,Josh Hinson,Forward,"6'5""",Fr.,NA,"Ellettsville, IN",Edgewood High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/josh-hinson/3120
30039,North Central (MN),2024,III,19,Isaac  Hinkle,Midfielder,"5'9""",Fr.,NA,"Enumclaw, WA",Black Forest Academy (Germany),NA,https://www.ncurams.com/sports/mens-soccer/roster/isaac-hinkle/3129
30039,North Central (MN),2024,III,21,Sam Saye,Forward,"5'9""",Fr.,NA,"Minneapolis, MN",Davies High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/sam-saye/3122
30039,North Central (MN),2024,III,22,Jeffry Vargas,Winger/Defender,"5'7""",So.,NA,"Maplewood, MN",Minneapolis North High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/jeffry-vargas/3048
30039,North Central (MN),2024,III,23,Nyikway Okongo,Defender,"6'4""",So.,NA,"Farmington, MN",Farmington High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/nyikway-okongo/3123
30039,North Central (MN),2024,III,25,Adan Villarreal,Defender,NA,Fr.,NA,"Willmar, MN",Willmar High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/adan-villarreal/3142
30039,North Central (MN),2024,III,26,Wilfredo Chavez,Midfielder,"5'10""",Fr.,NA,"Willmar, MN",Willmar High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/wilfredo-chavez/3125
30039,North Central (MN),2024,III,27,Diego Zavala Varela,Midfielder,"6'0""",Sr.,NA,"Brooklyn Park, MN",Park Center Senior High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/diego-zavala-varela/3050
30039,North Central (MN),2024,III,28,Kaden Hinkle,Midfielder,"5'8""",Fr.,NA,"Enumclaw, WA",TCKI High School,NA,https://www.ncurams.com/sports/mens-soccer/roster/kaden-hinkle/3130
2711,North Florida,2024,I,0,Iu Pentinat,Goalkeeper,"6'4""",R-So.,NA,"Reus, Spain",NA,Coastal Carolina,https://www.unfospreys.com/sports/mens-soccer/roster/iu-pentinat/13970
2711,North Florida,2024,I,00,Akash Poola,Goalkeeper,"6'0""",So.,NA,"Pleasanton, Calif.",NA,Foothill HS,https://www.unfospreys.com/sports/mens-soccer/roster/akash-poola/13957
2711,North Florida,2024,I,1,Luciano Natoli,Goalkeeper,"6'0""",R-So.,NA,"Miami Beach, Fla.",NA,UCF,https://www.unfospreys.com/sports/mens-soccer/roster/luciano-natoli/13963
2711,North Florida,2024,I,2,Tyler Prebenda,Midfielder,"6'1""",So.,NA,"Orlando, Fla.",NA,Maryland,https://www.unfospreys.com/sports/mens-soccer/roster/tyler-prebenda/13966
2711,North Florida,2024,I,3,Alfie Mattocks,Defender,"5'10""",So.,NA,"Norwich, England",NA,Barton College,https://www.unfospreys.com/sports/mens-soccer/roster/alfie-mattocks/14199
2711,North Florida,2024,I,4,Alex Barnett,Defender,"6'1""",Jr.,NA,"Gainesville, Fla.",NA,P.K. Yonge HS,https://www.unfospreys.com/sports/mens-soccer/roster/alex-barnett/13948
2711,North Florida,2024,I,5,Nick Kishchenko,Defender,"6'4""",Sr.,NA,"Staten Island, N.Y.",NA,College of Staten Island,https://www.unfospreys.com/sports/mens-soccer/roster/nick-kishchenko/13953
2711,North Florida,2024,I,6,Pedro Amancio,Defender,"5'10""",Jr.,NA,"Maceió, Brazil",NA,Eastern Florida,https://www.unfospreys.com/sports/mens-soccer/roster/pedro-amancio/13972
2711,North Florida,2024,I,7,Angus Taylor,Forward,"5'11""",Gr.,NA,"Morzine, France",NA,Georgetown College,https://www.unfospreys.com/sports/mens-soccer/roster/angus-taylor/13961
2711,North Florida,2024,I,8,Jaylen Yearwood,Midfielder,"6'0""",Jr.,NA,"Conyers, Ga.",NA,Young Americans Christian School,https://www.unfospreys.com/sports/mens-soccer/roster/jaylen-yearwood/13962
2711,North Florida,2024,I,9,Joaquin Acuna,Forward,"6'3""",Sr.,NA,"Naples, Fla.",NA,Golden Gate HS,https://www.unfospreys.com/sports/mens-soccer/roster/joaquin-acuna/13946
2711,North Florida,2024,I,10,Scott Beeks,Midfielder,"6'1""",Gr.,NA,"London, England",NA,La Salle,https://www.unfospreys.com/sports/mens-soccer/roster/scott-beeks/13949
2711,North Florida,2024,I,11,Luc Granitur,Forward,"5'10""",R-Jr.,NA,"Vero Beach, Fla.",NA,North Carolina,https://www.unfospreys.com/sports/mens-soccer/roster/luc-granitur/13951
2711,North Florida,2024,I,16,Rentaro Miyakawa,Midfielder,"5'7""",Sr.,NA,"Hokkaido, Japan",NA,Dodge City CC,https://www.unfospreys.com/sports/mens-soccer/roster/rentaro-miyakawa/13956
2711,North Florida,2024,I,17,Jacob Harris,Midfielder,"5'11""",Jr.,NA,"Cave Creek, Ariz.",NA,Gardner-Webb,https://www.unfospreys.com/sports/mens-soccer/roster/jacob-harris/13952
2711,North Florida,2024,I,18,Mark Romano,Midfielder,"6'0""",So.,NA,"Ponte Vedra Beach, Fla.",NA,Ponte Vedra HS,https://www.unfospreys.com/sports/mens-soccer/roster/mark-romano/13959
2711,North Florida,2024,I,19,Jaxon Reinhardt,Forward,"6'0""",R-Jr.,NA,"Phoenix, Ariz.",NA,Grand Canyon,https://www.unfospreys.com/sports/mens-soccer/roster/jaxon-reinhardt/13958
2711,North Florida,2024,I,20,Braden Masker,Forward,"5'10""",Jr.,NA,"Panama City Beach, Fla.",NA,Arnold HS,https://www.unfospreys.com/sports/mens-soccer/roster/braden-masker/13954
2711,North Florida,2024,I,21,Rafa Rios,Defender,"6'1""",Fr.,NA,"Burriana, Spain",NA,San Juan Bautista,https://www.unfospreys.com/sports/mens-soccer/roster/rafa-rios/13971
2711,North Florida,2024,I,22,Anton Khelil,Midfielder,"6'3""",So.,NA,"Elne, France",NA,Lycée Rosa Luxemburg,https://www.unfospreys.com/sports/mens-soccer/roster/anton-khelil/13965
2711,North Florida,2024,I,23,Brian McManus Jr.,Defender,"5'8""",So.,NA,"Casa Grande, Ariz.",NA,ASU Preparatory Academy,https://www.unfospreys.com/sports/mens-soccer/roster/brian-mcmanus-jr-/13955
2711,North Florida,2024,I,24,Owen Cunha,Defender,"5'10""",Jr.,NA,"Frederick, Md.",NA,Oakdale HS,https://www.unfospreys.com/sports/mens-soccer/roster/owen-cunha/13950
2711,North Florida,2024,I,26,Niklas Schaffner,Midfielder,"5'10""",Sr.,NA,"Jacksonville, Fla.",NA,Atlantic Coast HS,https://www.unfospreys.com/sports/mens-soccer/roster/niklas-schaffner/13960
2711,North Florida,2024,I,27,Ethan Ash,Defender,"5'9""",6th,NA,"Castle Rock, Colo.",NA,Denver,https://www.unfospreys.com/sports/mens-soccer/roster/ethan-ash/13947
2711,North Florida,2024,I,28,Felipe Cintra,Defender,"6'0""",Fr.,NA,"Toronto, Canada",NA,Forest Hill Collegiate Institute,https://www.unfospreys.com/sports/mens-soccer/roster/felipe-cintra/13969
2711,North Florida,2024,I,30,Austin Gains,Goalkeeper,"6'1""",Fr.,NA,"Davie, Fla.",NA,Western HS,https://www.unfospreys.com/sports/mens-soccer/roster/austin-gains/13967
2711,North Florida,2024,I,33,Sasha Maric,Defender,"6'3""",Fr.,NA,"Jacksonville, Fla.",NA,Mandarin HS,https://www.unfospreys.com/sports/mens-soccer/roster/sasha-maric/13964
2711,North Florida,2024,I,99,David Perez,Midfielder,"5'7""",R-Jr.,NA,"Valencia, Spain",NA,Oregon State,https://www.unfospreys.com/sports/mens-soccer/roster/david-perez/13973
30052,North Georgia,2024,II,1,Hazel Ley,Goalkeeper,"6'0""",Sr.,NA,"Monterrey, Mexico",Rabun Gap Nacoochee,Columbia International,https://www.ungathletics.com/sports/mens-soccer/roster/hazel-ley/4790
30052,North Georgia,2024,II,2,Quinn Thompson,Defender,"5'9""",Sr.,NA,"Hull, England",St. Mary's,Young Harris,https://www.ungathletics.com/sports/mens-soccer/roster/quinn-thompson/4820
30052,North Georgia,2024,II,3,Bryan Benoit,Defender,"6'1""",Fr.,NA,"Montréal, Canada",Hoosac,NA,https://www.ungathletics.com/sports/mens-soccer/roster/bryan-benoit/4821
30052,North Georgia,2024,II,4,Christian Carlton,Defender,"6'5""",Jr.,NA,"Cumming, Ga.",South Forsyth,NA,https://www.ungathletics.com/sports/mens-soccer/roster/christian-carlton/4786
30052,North Georgia,2024,II,5,Maximo Scoppa,Defender,"6'1""",Jr.,NA,"Santa Fe, Argentina",IPEI Leonardo Da Vinci,Salt Lake Community College,https://www.ungathletics.com/sports/mens-soccer/roster/maximo-scoppa/4801
30052,North Georgia,2024,II,6,Vukašin  Lukovic,Midfielder,"6'2""",Jr.,NA,"Starcevo, Serbia","Elektrotehnicka škola ""Nikola Tesla""",Arizona Western,https://www.ungathletics.com/sports/mens-soccer/roster/vuka-in-lukovic/4805
30052,North Georgia,2024,II,7,Haris Osmanbasic,Forward,"6'0""",Jr.,NA,"Alpharetta, Ga.",Cambridge,UAB,https://www.ungathletics.com/sports/mens-soccer/roster/haris-osmanbasic/4816
30052,North Georgia,2024,II,8,Rafael Oliveira Pais,Midfielder,"5'11""",Sr.,NA,"Märwil, Switzerland",Kantonsschule Wil,Reinhardt,https://www.ungathletics.com/sports/mens-soccer/roster/rafael-oliveira-pais/4798
30052,North Georgia,2024,II,9,Santiago Cano,Forward,"6'0""",Jr.,NA,"Valencia, Venezuela",Atlanta United Academy,NA,https://www.ungathletics.com/sports/mens-soccer/roster/santiago-cano/4785
30052,North Georgia,2024,II,10,Jorge Sandoval,Forward,"5'7""",Fr.,NA,"Gainesville, Ga.",Johnson,NA,https://www.ungathletics.com/sports/mens-soccer/roster/jorge-sandoval/4822
30052,North Georgia,2024,II,11,Tyler Vitelli,Forward,"5'8""",Jr.,NA,"Powder Springs, Ga.",Harrison,NA,https://www.ungathletics.com/sports/mens-soccer/roster/tyler-vitelli/4794
30052,North Georgia,2024,II,12,Mikey Jensen,Midfielder,"5'10""",Jr.,NA,"Alpharetta, Ga.",Milton,Converse,https://www.ungathletics.com/sports/mens-soccer/roster/mikey-jensen/4817
30052,North Georgia,2024,II,13,Aram Lara,Midfielder,"5'7""",So.,NA,"Gainesville, Ga.",Gainesville,NA,https://www.ungathletics.com/sports/mens-soccer/roster/aram-lara/4789
30052,North Georgia,2024,II,14,DJ Shin,Defender,NA,Jr.,NA,"Seoul, South Korea",Global Vision Christian,Bryan College,https://www.ungathletics.com/sports/mens-soccer/roster/dj-shin/4800
30052,North Georgia,2024,II,15,Steven Barrier,Midfielder,"5'9""",So.,NA,"Richmond Hill, Ga.",Richmond Hill,North Florida,https://www.ungathletics.com/sports/mens-soccer/roster/steven-barrier/4799
30052,North Georgia,2024,II,16,Samuel  Gomez,Midfielder,"5'10""",Fr.,NA,"Lawrenceville, Ga.",Discovery,NA,https://www.ungathletics.com/sports/mens-soccer/roster/samuel-gomez/4814
30052,North Georgia,2024,II,17,Alejandro DeVillena,Defender,"5'10""",Sr.,NA,"Jefferson, Ga.",Jefferson,NA,https://www.ungathletics.com/sports/mens-soccer/roster/alejandro-devillena/4787
30052,North Georgia,2024,II,18,Max Garnett,Defender,"5'8""",Jr.,NA,"Auburn, Ga.",Flowery Branch,NA,https://www.ungathletics.com/sports/mens-soccer/roster/max-garnett/4788
30052,North Georgia,2024,II,19,Will Bentley,Forward,"6'2""",Jr.,NA,"Northwich, England",Hartford High,NA,https://www.ungathletics.com/sports/mens-soccer/roster/will-bentley/4784
30052,North Georgia,2024,II,20,Alex Tapia,Defender,"6'2""",Jr.,NA,"Dacula, Ga.",Dacula,NA,https://www.ungathletics.com/sports/mens-soccer/roster/alex-tapia/4793
30052,North Georgia,2024,II,21,Miguel Romero,Midfielder,"5'8""",Jr.,NA,"Gillsville, Ga.",East Hall,Stetson,https://www.ungathletics.com/sports/mens-soccer/roster/miguel-romero/4792
30052,North Georgia,2024,II,22,Maxwell Mitchell,Forward,NA,Fr.,NA,"Dacula, Ga.",Mill Creek,Georgia State,https://www.ungathletics.com/sports/mens-soccer/roster/maxwell-mitchell/4795
30052,North Georgia,2024,II,23,Anel Kobiljar,Midfielder,"6'0""",Fr.,NA,"Jacksonville, Fla.",Mandarin,NA,https://www.ungathletics.com/sports/mens-soccer/roster/anel-kobiljar/4813
30052,North Georgia,2024,II,24,Andres Galicia,Defender,"5'9""",Fr.,NA,"Gainesville, Ga.",Johnson,NA,https://www.ungathletics.com/sports/mens-soccer/roster/andres-galicia/4807
30052,North Georgia,2024,II,25,Edgar Vazquez Torres,Forward,"5'9""",Fr.,NA,"Gainesville, Ga.",Johnson,NA,https://www.ungathletics.com/sports/mens-soccer/roster/edgar-vazquez-torres/4823
30052,North Georgia,2024,II,26,Angel Sagrero,Defender,"6'0""",So.,NA,"Gainesville, Ga.",Johnson,Georgia Southern,https://www.ungathletics.com/sports/mens-soccer/roster/angel-sagrero/4818
30052,North Georgia,2024,II,27,George Maris,Midfielder,"5'10""",So.,NA,"Satellite Beach, Fla.",Satellite,NA,https://www.ungathletics.com/sports/mens-soccer/roster/george-maris/4791
30052,North Georgia,2024,II,28,Valentino Isaza,Midfielder,"5'9""",Fr.,NA,"Lawrenceville, Ga.",Mountain View,NA,https://www.ungathletics.com/sports/mens-soccer/roster/valentino-isaza/4802
30052,North Georgia,2024,II,29,Owen Wallace,Defender,"6'2""",Fr.,NA,"Sautee Nacoochee, Ga.",Habersham Central,NA,https://www.ungathletics.com/sports/mens-soccer/roster/owen-wallace/4811
30052,North Georgia,2024,II,30,Angel Pérez,Forward,"5'8""",Fr.,NA,"Caracas, Venezuela",Alpharetta,NA,https://www.ungathletics.com/sports/mens-soccer/roster/angel-p-rez/4806
30052,North Georgia,2024,II,31,Aiden McConnie,Forward,"5'9""",Fr.,NA,"Marietta, Ga.",Lassiter,NA,https://www.ungathletics.com/sports/mens-soccer/roster/aiden-mcconnie/4804
30052,North Georgia,2024,II,32,Riley Butler,Defender,"6'6""",Fr.,NA,"Bexley, England",Hurstmere,NA,https://www.ungathletics.com/sports/mens-soccer/roster/riley-butler/4803
30052,North Georgia,2024,II,33,Idman Hodzic,Forward,"6'3""",Jr.,NA,"Boston, Mass.",Winchester,Southern New Hampshire,https://www.ungathletics.com/sports/mens-soccer/roster/idman-hodzic/4808
30052,North Georgia,2024,II,39,Stephane Shongo,Forward,"6'3""",So.,NA,"Suwanee, Ga.",Peachtree Ridge,Life,https://www.ungathletics.com/sports/mens-soccer/roster/stephane-shongo/4819
30052,North Georgia,2024,II,41,Eduardo Bautista,Goalkeeper,"6'0""",Sr.,NA,"Gainesville, Ga.",Gainesville,NA,https://www.ungathletics.com/sports/mens-soccer/roster/eduardo-bautista/4783
30052,North Georgia,2024,II,47,Matthew Molina,Midfielder,"5'11""",Fr.,NA,"Dalton, Ga.",Northwest Whitfield,NA,https://www.ungathletics.com/sports/mens-soccer/roster/matthew-molina/4824
30052,North Georgia,2024,II,66,Cameron Pfahl,Defender,"6'0""",Fr.,NA,"Newnan, Ga.",Newnan,NA,https://www.ungathletics.com/sports/mens-soccer/roster/cameron-pfahl/4797
30052,North Georgia,2024,II,77,Dominik Kosut,Defender,"5'11""",Fr.,NA,"Suwanee, Ga.",Peachtree Ridge,NA,https://www.ungathletics.com/sports/mens-soccer/roster/dominik-kosut/4796
30052,North Georgia,2024,II,85,Joshua Ramirez Urbina,Forward,"5'10""",Fr.,NA,"Lawrenceville, Ga.",Discovery,NA,https://www.ungathletics.com/sports/mens-soccer/roster/joshua-ramirez-urbina/4809
30052,North Georgia,2024,II,88,Cuau Santillan,Midfielder,"6'1""",Fr.,NA,"Sandy Springs, Ga.",Holy Spirit Prep,NA,https://www.ungathletics.com/sports/mens-soccer/roster/cuau-santillan/4810
30052,North Georgia,2024,II,98,Aleksa Lukic,Goalkeeper,NA,So.,NA,"Kragujevac, Serbia",Prva Tehnicka,Truett McConnell,https://www.ungathletics.com/sports/mens-soccer/roster/aleksa-lukic/4825
30052,North Georgia,2024,II,99,Mirza Zecic,Goalkeeper,"6'5""",Fr.,NA,"Loganville, Ga.",Loganville,NA,https://www.ungathletics.com/sports/mens-soccer/roster/mirza-zecic/4812
496,North Park,2024,III,0,Ludvig Almborg,Goalkeeper,"6'3""",Fr.,NA,"Anderstorp, Sweden",Finnvedens,NA,https://www.northpark.edu/sports/mens-soccer/roster/ludvig-almborg/5905
496,North Park,2024,III,2,Joshua Dyke,Defender,"6'0""",So.,NA,"Torsby, Sweden",ProCivitas Privata Gymnasium Växjö,NA,https://www.northpark.edu/sports/mens-soccer/roster/joshua-dyke/5917
496,North Park,2024,III,3,Emmanuel Delgado,Midfielder,"5'7""",So.,NA,"Wheeling, Ill.",Wheeling,NA,https://www.northpark.edu/sports/mens-soccer/roster/emmanuel-delgado/5916
496,North Park,2024,III,4,Mathias Roenning,Defender,"5'11""",So.,NA,"Bergen, Norway",Metis videregående,NA,https://www.northpark.edu/sports/mens-soccer/roster/mathias-roenning/5929
496,North Park,2024,III,5,Eduardo Cirilo,Midfielder,"5'8""",So.,NA,"Island Lake, Ill.",Wauconda,NA,https://www.northpark.edu/sports/mens-soccer/roster/eduardo-cirilo/5914
496,North Park,2024,III,6,Vidar Rydell,Midfielder,"5'10""",So.,NA,"Varberg, Sweden",Peder Skrivares,NA,https://www.northpark.edu/sports/mens-soccer/roster/vidar-rydell/5955
496,North Park,2024,III,7,Love Brandt,Midfielder,"6'1""",Jr.,NA,"Norrköping, Sweden",De geer gymnasiet,NA,https://www.northpark.edu/sports/mens-soccer/roster/love-brandt/5910
496,North Park,2024,III,8,Christian Vaaland,Defender,"6'3""",Gr.,NA,"Stavanger, Norway",WANG Toppidrett Stavanger,NA,https://www.northpark.edu/sports/mens-soccer/roster/christian-vaaland/5937
496,North Park,2024,III,9,Michal Dejworek,Forward,"6'0""",Jr.,NA,"Crystal Lake, Ill.",Crystal Lake South,NA,https://www.northpark.edu/sports/mens-soccer/roster/michal-dejworek/5915
496,North Park,2024,III,10,Mathias Soerum,Midfielder,"6'1""",So.,NA,"Brumunddal, Norway",Storhamar,NA,https://www.northpark.edu/sports/mens-soccer/roster/mathias-soerum/5933
496,North Park,2024,III,11,Carson Belcher,Forward,"5'10""",So.,NA,"Schaumburg, Ill.",Conant,NA,https://www.northpark.edu/sports/mens-soccer/roster/carson-belcher/5907
496,North Park,2024,III,12,Hannes Malmén,Defender,"5'8""",Fr.,NA,"Karlstad, Sweden",Karlstad,NA,https://www.northpark.edu/sports/mens-soccer/roster/hannes-malm-n/5953
496,North Park,2024,III,13,Adrian Grden,Defender,"5'11""",Fr.,NA,"Chicago, Ill.",Taft,NA,https://www.northpark.edu/sports/mens-soccer/roster/adrian-grden/5949
496,North Park,2024,III,14,Jakob Wennerqvist,Defender,"6'0""",Jr.,NA,"Gottenburg, Sweden",Donner,NA,https://www.northpark.edu/sports/mens-soccer/roster/jakob-wennerqvist/5938
496,North Park,2024,III,16,Bernardo Alves,Forward,"5'6""",So.,NA,"Vila Verde, Portugal",Woodstock,NA,https://www.northpark.edu/sports/mens-soccer/roster/bernardo-alves/6239
496,North Park,2024,III,18,Oliver Hellgren,Forward / Midfielder,"6'2""",Fr.,NA,"Skellefteaa, Sweden",Anderstorp Gymnasiet,NA,https://www.northpark.edu/sports/mens-soccer/roster/oliver-hellgren/5951
496,North Park,2024,III,19,Hugo Neborg,Defender,"5'11""",Jr.,NA,"Halmstad, Sweden",Sannarpsgymnasiet,NA,https://www.northpark.edu/sports/mens-soccer/roster/hugo-neborg/5925
496,North Park,2024,III,20,Giovanni Resendez,Midfielder,"5'11""",Jr.,NA,"Ottawa, Ill.",Ottawa,NA,https://www.northpark.edu/sports/mens-soccer/roster/giovanni-resendez/5928
496,North Park,2024,III,21,Adam Hamad,Forward,"5'10""",Jr.,NA,"Buffalo Grove, Ill.",Stevenson,NA,https://www.northpark.edu/sports/mens-soccer/roster/adam-hamad/5918
496,North Park,2024,III,22,Jostein Blindheim,Midfielder,"6'0""",Gr.,NA,"Molde, Norway",Romsdal,NA,https://www.northpark.edu/sports/mens-soccer/roster/jostein-blindheim/5909
496,North Park,2024,III,23,Carl Karlsson,Defender,"6'2""",So.,NA,"Köping, Sweden",Widenska,NA,https://www.northpark.edu/sports/mens-soccer/roster/carl-karlsson/5920
496,North Park,2024,III,24,Francesco Semplice,Forward / Midfielder,"5'11""",Fr.,NA,"Trieste, Italy",ITC Gianrinaldo Carli,NA,https://www.northpark.edu/sports/mens-soccer/roster/francesco-semplice/5956
496,North Park,2024,III,25,Dennis Rinne,Defender,"6'0""",Fr.,NA,"Stord, Norway",Stord Videregående Skole,NA,https://www.northpark.edu/sports/mens-soccer/roster/dennis-rinne/5946
496,North Park,2024,III,27,Melker Regland,Goalkeeper,"6'5""",Fr.,NA,"Uddevalla, Sweden",Agnebergsgymnasiet,NA,https://www.northpark.edu/sports/mens-soccer/roster/melker-regland/5954
496,North Park,2024,III,28,Miles Burkholder,Goalkeeper,"5'11""",So.,NA,"Warsaw, Ind.",Warsaw Community,NA,https://www.northpark.edu/sports/mens-soccer/roster/miles-burkholder/5911
496,North Park,2024,III,30,Angel Arismendiz,Forward / Midfielder,"5'11""",Jr.,NA,"Chicago, Ill.",George Washington,NA,https://www.northpark.edu/sports/mens-soccer/roster/angel-arismendiz/5950
496,North Park,2024,III,32,Glen McGowean,Midfielder,"5'8""",Jr.,NA,"Vernon Hills, Ill.",Vernon Hills,NA,https://www.northpark.edu/sports/mens-soccer/roster/glen-mcgowean/5924
496,North Park,2024,III,33,Andreas Vaaland,Midfielder,"5'10""",Fr.,NA,"Stavanger, Norway",Wang Toppidrett Stavanger,NA,https://www.northpark.edu/sports/mens-soccer/roster/andreas-vaaland/5947
496,North Park,2024,III,34,Daniel Mejia,Forward / Midfielder,"5'7""",So.,NA,"Gendale Heights, Ill.",Glenbard West,NA,https://www.northpark.edu/sports/mens-soccer/roster/daniel-mejia/6240
496,North Park,2024,III,35,Leon Ottesen,Midfielder,"5'10""",Fr.,NA,"Vollen, Norway",Nesbru,NA,https://www.northpark.edu/sports/mens-soccer/roster/leon-ottesen/5926
496,North Park,2024,III,36,Alexander Gahm,Midfielder,"5'10""",Fr.,NA,"Träslövsläge, Sweden",Peder Skrivare Skola Varberg,NA,https://www.northpark.edu/sports/mens-soccer/roster/alexander-gahm/5944
496,North Park,2024,III,37,Anthony Chebat,Midfielder,"5'8""",So.,NA,"Linköping, Sweden",Bildningscentrum Facetten,NA,https://www.northpark.edu/sports/mens-soccer/roster/anthony-chebat/5913
496,North Park,2024,III,40,Thomas Roenning,Midfielder,"6'0""",So.,NA,"Bergen, Norway",Metis,NA,https://www.northpark.edu/sports/mens-soccer/roster/thomas-roenning/5930
496,North Park,2024,III,41,Bastian Eikeland,Midfielder,"6'2""",Fr.,NA,"Stavanger, Norway",St. Svithun vgs,NA,https://www.northpark.edu/sports/mens-soccer/roster/bastian-eikeland/5943
496,North Park,2024,III,44,Anton Daläng,Midfielder,"5'11""",Fr.,NA,"Ljungskile, Sweden",Agnebergsgymnasiet,NA,https://www.northpark.edu/sports/mens-soccer/roster/anton-dal-ng/5942
496,North Park,2024,III,46,Adnan Ibrisevic,Defender,"5'10""",Fr.,NA,"Chicago, Ill.",Niles West,NA,https://www.northpark.edu/sports/mens-soccer/roster/adnan-ibrisevic/6238
496,North Park,2024,III,47,Benhur Kidane,Midfielder,"5'10""",So.,NA,"Hønefoss, Sweden",Ringerike,NA,https://www.northpark.edu/sports/mens-soccer/roster/benhur-kidane/5921
496,North Park,2024,III,49,Oliver Marchetti,Midfielder,"5'9""",Fr.,NA,"Stockholm, Sweden",NTI Handelsgymnasiet,NA,https://www.northpark.edu/sports/mens-soccer/roster/oliver-marchetti/5945
496,North Park,2024,III,50,Teo Helm,Defender,"6'0""",Jr.,NA,"Hässleholm, Sweden",Hässleholms,NA,https://www.northpark.edu/sports/mens-soccer/roster/teo-helm/5919
496,North Park,2024,III,51,Kevin Perez,Defender,"5'10""",So.,NA,"Glenview, Ill.",Glenbrook South,NA,https://www.northpark.edu/sports/mens-soccer/roster/kevin-perez/5927
500,Northeastern,2024,I,0,Tobias Jahn,Goalkeeper,"6'2""",Sr.,NA,NA,Ludwig Uhland Gymnasium,Wisconsin-Green Bay,https://www.nuhuskies.com/sports/mens-soccer/roster/tobias-jahn/9128
500,Northeastern,2024,I,1,Colby Hegarty,Goalkeeper,"6'2""",Gr.,NA,NA,Nipmuc,Boston Bolts,https://www.nuhuskies.com/sports/mens-soccer/roster/colby-hegarty/9108
500,Northeastern,2024,I,4,Tomas Sciarra,Forward,NA,Fr.,NA,NA,Gulliver Prep,Weston FC,https://www.nuhuskies.com/sports/mens-soccer/roster/tomas-sciarra/9133
500,Northeastern,2024,I,5,Fabrizio Cubeddu,Defense/Midfield,"5'10""",Gr.,NA,NA,St. Thomas Aquinas,Florida Atlantic University,https://www.nuhuskies.com/sports/mens-soccer/roster/fabrizio-cubeddu/9103
500,Northeastern,2024,I,6,Jaden Prado,Defender,"5'10""",Jr.,NA,NA,The Montfort Academy,Wisconsin-Green Bay,https://www.nuhuskies.com/sports/mens-soccer/roster/jaden-prado/9131
500,Northeastern,2024,I,7,Alec Kenison,Midfield,"5'9""",Jr.,NA,NA,Olentangy Orange,Wake Forest,https://www.nuhuskies.com/sports/mens-soccer/roster/alec-kenison/9221
500,Northeastern,2024,I,8,Ethan Kang,Midfield,"5'8""",Fr.,NA,NA,Northview Heights Secondary School,Toronto FC,https://www.nuhuskies.com/sports/mens-soccer/roster/ethan-kang/9129
500,Northeastern,2024,I,9,Sebastian Restrepo,Forward,"6'0""",Sr.,NA,NA,Belen Jesuit Preparatory School,Colegio Aquinas,https://www.nuhuskies.com/sports/mens-soccer/roster/sebastian-restrepo/9116
500,Northeastern,2024,I,10,Tobias  Wangerud,Forward,"6'3""",Sr.,NA,NA,Dahlske Videregaaende,University of San Francisco,https://www.nuhuskies.com/sports/mens-soccer/roster/tobias-wangerud/9122
500,Northeastern,2024,I,11,Kevin Ogudugu,Forward,"5'10""",Gr.,NA,NA,Wang,Virginia /  Portland,https://www.nuhuskies.com/sports/mens-soccer/roster/kevin-ogudugu/9114
500,Northeastern,2024,I,12,Kade Tepe,Midfield / Defense,"5'11""",Jr.,NA,NA,Archbishop Moeller,IUPUI,https://www.nuhuskies.com/sports/mens-soccer/roster/kade-tepe/9119
500,Northeastern,2024,I,13,Richard Conces,Midfield,NA,Fr.,NA,NA,ASU Prep Academy,CE Apa Poble Sec,https://www.nuhuskies.com/sports/mens-soccer/roster/richard-conces/9124
500,Northeastern,2024,I,14,Thomas Vold,Defense,"6'0""",So.,NA,NA,NTG-U,Stabaek,https://www.nuhuskies.com/sports/mens-soccer/roster/thomas-vold/9121
500,Northeastern,2024,I,15,Ethan Franco,Forward,"5'8""",Sr.,NA,NA,The Bishops School,Colby College (DIII),https://www.nuhuskies.com/sports/mens-soccer/roster/ethan-franco/9105
500,Northeastern,2024,I,16,Davide  Romeo,Midfield,"6'2""",Sr.,NA,NA,International Experiential School (IEXS),Florida Atlantic University,https://www.nuhuskies.com/sports/mens-soccer/roster/davide-romeo/9117
500,Northeastern,2024,I,17,Mathias Hille,Defense / Midfield,"6'1""",So.,NA,NA,AES Schwalbach,FC Eddershelm,https://www.nuhuskies.com/sports/mens-soccer/roster/mathias-hille/9109
500,Northeastern,2024,I,18,Jackson Flier,Defender,"5'11""",Fr.,NA,NA,Agora Madrid International School,La Liga Academy,https://www.nuhuskies.com/sports/mens-soccer/roster/jackson-flier/9126
